"","X","ord_in_thread","author","published","crawled","site_url","country","domain_rank","spam_score","replies_count","participants_count","likes","comments","shares","type"
"6480",6758,0,"Geoffrey Grider","11/10/2016 20:18","11/10/2016 20:18","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6481",6759,0,"Geoffrey Grider","11/11/2016 0:33","11/11/2016 0:33","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6482",6760,0,"Geoffrey Grider","11/11/2016 22:55","11/11/2016 22:55","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6483",6761,0,"Geoffrey Grider","11/10/2016 21:29","11/11/2016 22:55","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6484",6762,0,"Geoffrey Grider","11/12/2016 0:50","11/12/2016 3:19","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6485",6763,0,"Geoffrey Grider","11/12/2016 23:18","11/12/2016 23:18","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6486",6764,0,"Geoffrey Grider","11/13/2016 17:25","11/13/2016 17:25","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6487",6765,0,"Geoffrey Grider","11/13/2016 20:44","11/13/2016 20:44","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6488",6766,0,"Geoffrey Grider","11/14/2016 21:11","11/14/2016 21:11","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6489",6767,0,"Geoffrey Grider","11/15/2016 3:51","11/15/2016 3:51","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6490",6768,0,"Geoffrey Grider","11/14/2016 20:07","11/15/2016 13:10","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6491",6769,0,"Geoffrey Grider","11/16/2016 6:06","11/16/2016 15:33","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6492",6770,0,"Geoffrey Grider","11/15/2016 22:36","11/16/2016 15:33","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6493",6771,0,"Geoffrey Grider","11/16/2016 20:59","11/16/2016 20:59","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6494",6772,0,"Geoffrey Grider","11/16/2016 5:09","11/16/2016 20:59","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6495",6773,0,"Geoffrey Grider","11/16/2016 21:56","11/16/2016 21:56","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6496",6774,0,"Geoffrey Grider","11/18/2016 0:51","11/18/2016 7:50","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6497",6775,0,"Geoffrey Grider","11/17/2016 7:05","11/18/2016 7:50","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6498",6776,0,"Geoffrey Grider","11/18/2016 7:32","11/18/2016 16:55","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6499",6777,0,"Geoffrey Grider","11/18/2016 17:46","11/18/2016 17:46","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6500",6778,0,"Geoffrey Grider","11/20/2016 1:25","11/21/2016 9:52","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6501",6779,0,"Geoffrey Grider","11/19/2016 9:53","11/21/2016 9:52","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6502",6780,0,"Geoffrey Grider","11/19/2016 0:24","11/21/2016 9:52","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6503",6781,0,"Geoffrey Grider","11/22/2016 8:53","11/22/2016 9:50","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6504",6782,0,"Geoffrey Grider","11/22/2016 3:44","11/22/2016 9:50","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6505",6783,0,"Geoffrey Grider","11/22/2016 2:14","11/22/2016 9:50","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6506",6784,0,"Geoffrey Grider","11/23/2016 3:18","11/23/2016 5:18","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6507",6785,0,"Geoffrey Grider","11/24/2016 6:59","11/24/2016 17:54","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6508",6786,0,"Geoffrey Grider","11/24/2016 2:10","11/24/2016 17:55","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6509",6787,0,"Geoffrey Grider","11/23/2016 22:14","11/24/2016 17:55","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6510",6788,0,"Geoffrey Grider","11/25/2016 3:28","11/25/2016 3:28","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6511",6789,0,"Geoffrey Grider","11/25/2016 0:19","11/25/2016 3:28","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6512",6790,0,"Geoffrey Grider","11/24/2016 21:08","11/25/2016 3:28","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6513",6791,0,"Geoffrey Grider","11/25/2016 7:07","11/25/2016 7:07","nowtheendbegins.com","Unspecified",27046,0,0,1,0,0,0,"bs"
"6514",6792,0,"Michael Greger M.D. FACLM","10/28/2016 17:00","10/29/2016 2:52","nutritionfacts.org","US",23349,0,0,1,0,0,0,"bs"
"6515",6793,0,"Michael Greger M.D. FACLM","10/31/2016 15:01","10/31/2016 15:01","nutritionfacts.org","US",23349,0,0,1,0,0,0,"bs"
"6516",6794,0,"Michael Greger M.D. FACLM","11/2/2016 16:00","11/3/2016 0:52","nutritionfacts.org","US",23349,0,0,1,0,0,0,"bs"
"6517",6795,0,"Michael Greger M.D. FACLM","11/4/2016 17:00","11/5/2016 1:24","nutritionfacts.org","US",23349,0,0,1,0,0,0,"bs"
"6518",6796,0,"Michael Greger M.D. FACLM","11/7/2016 14:17","11/7/2016 14:17","nutritionfacts.org","US",23349,0,0,1,0,0,0,"bs"
"6519",6797,0,"Michael Greger M.D. FACLM","11/9/2016 18:00","11/9/2016 21:41","nutritionfacts.org","US",23349,0,0,1,0,0,0,"bs"
"6520",6798,0,"Michael Greger M.D. FACLM","11/11/2016 18:00","11/12/2016 0:14","nutritionfacts.org","US",23349,0,0,1,0,0,0,"bs"
"6521",6799,0,"Michael Greger M.D. FACLM","11/14/2016 15:21","11/14/2016 15:21","nutritionfacts.org","US",23349,0,0,1,0,0,0,"bs"
"6522",6800,0,"Michael Greger M.D. FACLM","11/16/2016 18:00","11/16/2016 23:29","nutritionfacts.org","US",23349,0,0,1,0,0,0,"bs"
"6523",6801,0,"Michael Greger M.D. FACLM","11/18/2016 18:00","11/19/2016 3:16","nutritionfacts.org","US",23349,0,0,1,0,0,0,"bs"
"6524",6802,0,"Michael Greger M.D. FACLM","11/21/2016 17:00","11/21/2016 17:35","nutritionfacts.org","US",23349,0,0,1,0,0,0,"bs"
"6525",6803,0,"Michael Greger","11/15/2016 2:35","11/25/2016 13:23","nutritionfacts.org","US",23349,0.765,0,0,0,0,0,"bs"
"6526",6804,0,"Colin Taylor","10/26/2016 18:43","10/26/2016 18:43","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6527",6805,0,"Natalie Dickinson","10/26/2016 18:43","10/26/2016 18:43","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6528",6806,0,"Natalie Dickinson","10/26/2016 18:44","10/26/2016 18:44","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6529",6807,0,"Colin Taylor","10/26/2016 19:25","10/26/2016 19:25","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6530",6808,0,"Grant Stern","10/26/2016 20:39","10/26/2016 20:39","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6531",6809,0,"Natalie Dickinson","10/26/2016 22:25","10/26/2016 22:25","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6532",6810,0,"Colin Taylor","10/26/2016 22:25","10/26/2016 22:25","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6533",6811,0,"Colin Taylor","10/26/2016 22:43","10/26/2016 22:43","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6534",6812,0,"Christine Branch","10/27/2016 2:36","10/27/2016 2:36","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6535",6813,0,"Colin Taylor","10/27/2016 2:59","10/27/2016 2:59","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6536",6814,0,"Colin Taylor","10/27/2016 5:21","10/27/2016 5:21","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6537",6815,0,"Colin Taylor","10/27/2016 20:42","10/27/2016 20:42","occupydemocrats.com","US",10414,0.671,0,0,0,0,0,"bs"
"6538",6816,0,"Natalie Dickinson","10/28/2016 4:44","10/28/2016 4:44","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6539",6817,0,"Christine Branch","10/28/2016 2:29","10/28/2016 4:44","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6540",6818,0,"Colin Taylor","10/28/2016 2:06","10/28/2016 4:44","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6541",6819,0,"Colin Taylor","10/28/2016 0:40","10/28/2016 4:44","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6542",6820,0,"Colin Taylor","10/28/2016 0:00","10/28/2016 4:44","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6543",6821,0,"Colin Taylor","10/27/2016 23:35","10/28/2016 4:44","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6544",6822,0,"Christine Branch","10/27/2016 22:48","10/28/2016 4:44","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6545",6823,0,"Grant Stern","10/27/2016 9:05","10/28/2016 4:44","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6546",6824,0,"Natalie Dickinson","10/28/2016 19:29","10/28/2016 19:29","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6547",6825,0,"Grant Stern","10/28/2016 19:29","10/28/2016 19:29","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6548",6826,0,"Natalie Dickinson","10/28/2016 23:38","10/28/2016 23:38","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6549",6827,0,"Natalie Dickinson","10/28/2016 23:38","10/28/2016 23:38","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6550",6828,0,"Grant Stern","10/28/2016 23:38","10/28/2016 23:38","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6551",6829,0,"Colin Taylor","10/28/2016 23:38","10/28/2016 23:38","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6552",6830,0,"Grant Stern","10/29/2016 17:08","10/29/2016 17:08","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6553",6831,0,"Grant Stern","10/29/2016 17:08","10/29/2016 17:08","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6554",6832,0,"Grant Stern","10/29/2016 20:37","10/29/2016 20:37","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6555",6833,0,"Grant Stern","10/30/2016 0:32","10/30/2016 0:32","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6556",6834,0,"Grant Stern","10/30/2016 16:53","10/30/2016 16:53","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6557",6835,0,"Grant Stern","10/30/2016 17:06","10/30/2016 17:06","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6558",6836,0,"Grant Stern","10/30/2016 20:31","10/30/2016 20:31","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6559",6837,0,"Omar Rivero","10/31/2016 2:13","10/31/2016 2:13","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6560",6838,0,"James DeVinne","10/31/2016 2:13","10/31/2016 2:13","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6561",6839,0,"Grant Stern","10/31/2016 4:12","10/31/2016 4:12","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6562",6840,0,"Grant Stern","10/31/2016 7:57","10/31/2016 7:57","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6563",6841,0,"Colin Taylor","10/31/2016 16:53","10/31/2016 16:53","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6564",6842,0,"Grant Stern","10/31/2016 16:53","10/31/2016 16:53","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6565",6843,0,"Grant Stern","10/31/2016 16:53","10/31/2016 16:53","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6566",6844,0,"Grant Stern","10/31/2016 18:05","10/31/2016 18:05","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6567",6845,0,"Colin Taylor","10/31/2016 19:55","10/31/2016 19:55","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6568",6846,0,"Grant Stern","10/31/2016 20:25","10/31/2016 20:25","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6569",6847,0,"Colin Taylor","10/31/2016 20:54","10/31/2016 20:54","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6570",6848,0,"Colin Taylor","10/31/2016 21:23","10/31/2016 21:23","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6571",6849,0,"Christine Branch","11/1/2016 4:26","11/1/2016 4:26","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6572",6850,0,"Grant Stern","11/1/2016 9:09","11/1/2016 9:09","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6573",6851,0,"Grant Stern","11/1/2016 9:09","11/1/2016 9:09","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6574",6852,0,"Grant Stern","11/1/2016 9:09","11/1/2016 9:09","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6575",6853,0,"Colin Taylor","11/1/2016 17:57","11/1/2016 17:57","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6576",6854,0,"Grant Stern","11/1/2016 17:57","11/1/2016 17:57","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6577",6855,0,"Natalie Dickinson","11/1/2016 19:24","11/1/2016 19:24","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6578",6856,0,"Grant Stern","11/2/2016 9:25","11/2/2016 9:25","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6579",6857,0,"Grant Stern","11/2/2016 8:48","11/2/2016 9:25","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6580",6858,0,"Grant Stern","11/2/2016 8:22","11/2/2016 9:25","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6581",6859,0,"Lou Colagiovanni","11/2/2016 2:50","11/2/2016 9:25","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6582",6860,0,"Christine Branch","11/2/2016 2:32","11/2/2016 9:25","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6583",6861,0,"Natalie Dickinson","11/2/2016 1:52","11/2/2016 9:25","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6584",6862,0,"Grant Stern","11/2/2016 1:13","11/2/2016 9:25","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6585",6863,0,"Colin Taylor","11/2/2016 23:08","11/2/2016 23:08","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6586",6864,0,"Grant Stern","11/2/2016 23:08","11/2/2016 23:08","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6587",6865,0,"Colin Taylor","11/2/2016 23:08","11/2/2016 23:08","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6588",6866,0,"Colin Taylor","11/2/2016 23:08","11/2/2016 23:08","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6589",6867,0,"Colin Taylor","11/2/2016 23:00","11/2/2016 23:08","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6590",6868,0,"Grant Stern","11/2/2016 22:21","11/2/2016 23:08","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6591",6869,0,"Grant Stern","11/2/2016 21:58","11/2/2016 23:08","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6592",6870,0,"Colin Taylor","11/2/2016 21:18","11/2/2016 23:08","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6593",6871,0,"Natalie Dickinson","11/3/2016 7:56","11/3/2016 7:56","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6594",6872,0,"Lou Colagiovanni","11/3/2016 7:56","11/3/2016 7:56","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6595",6873,0,"Grant Stern","11/3/2016 2:54","11/3/2016 7:56","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6596",6874,0,"Colin Taylor","11/2/2016 19:43","11/3/2016 17:28","occupydemocrats.com","US",10414,0.997,0,0,0,0,0,"bs"
"6597",6875,0,"James DeVinne","11/4/2016 0:28","11/4/2016 0:28","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6598",6876,0,"Natalie Dickinson","11/4/2016 0:28","11/4/2016 0:28","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6599",6877,0,"Grant Stern","11/4/2016 0:28","11/4/2016 0:28","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6600",6878,0,"Colin Taylor","11/4/2016 0:28","11/4/2016 0:28","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6601",6879,0,"Colin Taylor","11/4/2016 0:24","11/4/2016 0:28","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6602",6880,0,"Christine Branch","11/3/2016 23:26","11/4/2016 0:28","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6603",6881,0,"Colin Taylor","11/3/2016 22:32","11/4/2016 0:28","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6604",6882,0,"Grant Stern","11/3/2016 22:07","11/4/2016 0:28","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6605",6883,0,"Colin Taylor","11/3/2016 21:16","11/4/2016 0:28","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6606",6884,0,"James DeVinne","11/4/2016 9:33","11/4/2016 13:19","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6607",6885,0,"Grant Stern","11/4/2016 7:14","11/4/2016 13:19","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6608",6886,0,"Natalie Dickinson","11/4/2016 6:53","11/4/2016 13:19","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6609",6887,0,"Lou Colagiovanni","11/4/2016 5:46","11/4/2016 13:19","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6610",6888,0,"Grant Stern","11/4/2016 23:16","11/5/2016 0:13","occupydemocrats.com","US",10414,0.15,0,0,0,0,0,"bs"
"6611",6889,0,"Colin Taylor","11/5/2016 3:34","11/5/2016 3:34","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6612",6890,0,"Natalie Dickinson","11/5/2016 3:34","11/5/2016 3:34","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6613",6891,0,"James DeVinne","11/5/2016 3:34","11/5/2016 3:34","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6614",6892,0,"James DeVinne","11/5/2016 3:34","11/5/2016 3:34","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6615",6893,0,"Grant Stern","11/5/2016 3:34","11/5/2016 3:34","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6616",6894,0,"Natalie Dickinson","11/5/2016 2:51","11/5/2016 3:34","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6617",6895,0,"Grant Stern","11/5/2016 2:47","11/5/2016 3:34","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6618",6896,0,"Grant Stern","11/5/2016 2:08","11/5/2016 3:34","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6619",6897,0,"Colin Taylor","11/5/2016 1:39","11/5/2016 3:34","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6620",6898,0,"Natalie Dickinson","11/5/2016 0:50","11/5/2016 3:34","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6621",6899,0,"Grant Stern","11/5/2016 3:48","11/5/2016 3:48","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6622",6900,0,"Natalie Dickinson","11/5/2016 6:32","11/5/2016 6:32","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6623",6901,0,"James DeVinne","11/5/2016 20:40","11/5/2016 20:40","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6624",6902,0,"Lou Colagiovanni","11/6/2016 0:18","11/6/2016 0:18","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6625",6903,0,"Grant Stern","11/6/2016 4:38","11/6/2016 4:38","occupydemocrats.com","US",10414,0,0,1,0,0,0,"bs"
"6626",6904,0,"Unspecified","10/30/2016 6:30","11/1/2016 0:06","off-guardian.org","US",0,0.025,0,0,0,0,0,"bs"
"6627",6905,0,"Unspecified","11/3/2016 18:30","11/5/2016 2:46","off-guardian.org","US",0,0.025,0,0,0,0,0,"bs"
"6628",6906,0,"Eric Zuesse","11/11/2016 7:30","11/12/2016 4:41","off-guardian.org","US",0,0.029,0,0,0,0,0,"bs"
"6629",6907,0,"Eric Zuesse","11/13/2016 7:30","11/14/2016 5:02","off-guardian.org","US",0,0.851,0,0,0,0,0,"bs"
"6630",6908,0,"Unspecified","11/12/2016 19:30","11/14/2016 5:02","off-guardian.org","US",0,0.2,0,0,0,0,0,"bs"
"6631",6909,0,"susannapanevin","11/24/2016 8:32","11/25/2016 5:42","off-guardian.org","US",0,0,0,1,0,0,0,"bs"
"6632",6910,0,"Unspecified","10/27/2016 6:02","10/27/2016 6:02","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6633",6911,0,"Unspecified","10/27/2016 6:02","10/27/2016 6:02","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6634",6912,0,"Unspecified","10/27/2016 6:02","10/27/2016 6:02","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6635",6913,0,"Unspecified","10/27/2016 6:02","10/27/2016 6:02","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6636",6914,0,"Unspecified","10/27/2016 6:02","10/27/2016 6:02","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6637",6915,0,"Unspecified","10/27/2016 6:02","10/27/2016 6:02","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6638",6916,0,"Unspecified","10/27/2016 6:02","10/27/2016 6:02","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6639",6917,0,"Unspecified","10/27/2016 6:02","10/27/2016 6:02","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6640",6918,0,"Unspecified","10/27/2016 6:02","10/27/2016 6:02","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6641",6919,0,"Unspecified","10/27/2016 6:02","10/27/2016 6:02","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6642",6920,0,"Unspecified","10/27/2016 5:28","10/27/2016 6:02","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6643",6921,0,"Unspecified","10/27/2016 2:47","10/27/2016 6:02","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6644",6922,0,"Unspecified","10/27/2016 2:11","10/27/2016 6:02","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6645",6923,0,"Unspecified","10/27/2016 0:15","10/27/2016 6:02","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6646",6924,0,"Unspecified","10/27/2016 0:09","10/27/2016 6:02","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6647",6925,0,"Unspecified","10/26/2016 23:43","10/27/2016 6:02","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6648",6926,0,"Unspecified","10/26/2016 23:38","10/27/2016 6:02","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6649",6927,0,"Unspecified","10/26/2016 21:12","10/27/2016 6:02","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6650",6928,0,"Unspecified","10/26/2016 20:30","10/27/2016 6:02","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6651",6929,0,"Unspecified","10/27/2016 14:52","10/27/2016 14:52","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6652",6930,0,"Unspecified","10/27/2016 14:52","10/27/2016 14:52","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6653",6931,0,"Unspecified","10/27/2016 8:30","10/27/2016 14:52","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6654",6932,0,"Unspecified","10/27/2016 18:45","10/27/2016 18:45","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6655",6933,0,"Unspecified","10/27/2016 18:45","10/27/2016 18:45","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6656",6934,0,"Unspecified","10/27/2016 18:45","10/27/2016 18:45","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6657",6935,0,"Unspecified","10/27/2016 18:45","10/27/2016 18:45","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6658",6936,0,"Unspecified","10/27/2016 19:10","10/27/2016 19:10","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6659",6937,0,"Unspecified","10/27/2016 19:10","10/27/2016 19:10","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6660",6938,0,"Unspecified","10/27/2016 19:10","10/27/2016 19:10","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6661",6939,0,"Unspecified","10/28/2016 0:01","10/28/2016 0:01","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6662",6940,0,"Unspecified","10/28/2016 0:01","10/28/2016 0:01","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6663",6941,0,"Unspecified","10/28/2016 0:01","10/28/2016 0:01","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6664",6942,0,"Unspecified","10/28/2016 0:01","10/28/2016 0:01","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6665",6943,0,"Unspecified","10/28/2016 0:01","10/28/2016 0:01","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6666",6944,0,"Unspecified","10/28/2016 2:44","10/28/2016 2:44","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6667",6945,0,"Unspecified","10/28/2016 2:44","10/28/2016 2:44","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6668",6946,0,"Unspecified","10/28/2016 2:44","10/28/2016 2:44","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6669",6947,0,"Unspecified","10/28/2016 3:46","10/28/2016 3:46","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6670",6948,0,"Unspecified","10/28/2016 5:55","10/28/2016 5:55","opednews.com","US",61423,0,0,0,0,0,0,"bs"
"6671",6949,0,"Unspecified","10/28/2016 5:55","10/28/2016 5:55","opednews.com","US",61423,0,0,0,0,0,0,"bs"
